row.ID,annotation.network.number,NIST_POS_Samp_03.01,NIST_POS_Samp_17.01,NIST_POS_Samp_13.01,NIST_POS_Samp_15.01,NIST_POS_Samp_14.01,NIST_POS_Samp_06.01,NIST_POS_Samp_04.01,NIST_POS_Samp_01.01,NIST_POS_Samp_05.01,NIST_POS_Samp_16.01,NIST_POS_Samp_02.01,NIST_POS_Samp_12.01,NIST_POS_Samp_18.01,NIST_POS_Samp_10.01,NIST_POS_Samp_06.02,NIST_POS_Samp_11.01,NIST_POS_Samp_07.01,NIST_POS_Samp_13.02,NIST_POS_Samp_17.02,NIST_POS_Samp_01.02,NIST_POS_Samp_02.02,NIST_POS_Samp_03.02,NIST_POS_Samp_16.02,NIST_POS_Samp_04.02,NIST_POS_Samp_15.02,NIST_POS_Samp_09.01,NIST_POS_Samp_14.02,NIST_POS_Samp_18.02,NIST_POS_Samp_08.01,NIST_POS_Samp_05.02,NIST_POS_Samp_01.03,NIST_POS_Samp_09.02,NIST_POS_Samp_14.03,NIST_POS_Samp_03.03,NIST_POS_Samp_13.03,NIST_POS_Samp_10.02,NIST_POS_Samp_04.03,NIST_POS_Samp_11.02,NIST_POS_Samp_12.02,NIST_POS_Samp_02.03,NIST_POS_Samp_18.03,NIST_POS_Samp_17.03,NIST_POS_Samp_08.02,NIST_POS_Samp_15.03,NIST_POS_Samp_16.03,NIST_POS_Samp_07.02,NIST_POS_Samp_05.03,NIST_POS_Samp_06.03,NIST_POS_Samp_10.03,NIST_POS_Samp_11.03,NIST_POS_Samp_12.03,NIST_POS_Samp_08.03,NIST_POS_Samp_07.03,NIST_POS_Samp_09.03
5030,955,124343.85,163370.67,136680.61,110681.81,125173.54,157789.94,167842.56,110339.52,169889.73,150915.84,127723.836,359882.72,177220.61,264561.84,210477.75,301834.8,346913.44,164564.47,210511.22,165001.83,183420.6,158151.78,190875.61,214053.73,142061.02,299870.84,150491.42,174354.19,292906.25,246429.52,183587.8,409965.97,168418.92,189276.22,178443.83,355939.62,225694.52,372725.2,379215.28,212872.3,173524.88,193446.23,485908.47,152417.62,157953.69,505424.38,226208.44,214135.53,393926.84,375972.5,396236.3,470137.28,543386.2,490800.56
5040,NA,6938.2075,5040.7256,9502.973,4197.4287,4743.658,4986.2715,5782.39,5837.073,2198.532,5352.6577,5485.9062,11897.982,3987.9036,5104.218,1683.0594,9464.443,19446.87,6373.879,8136.2354,7061.113,7145.2983,6151.7427,2933.6323,4608.7217,5679.7236,11357.686,5464.833,1423.2083,20788.701,3499.1895,7071.785,16495.027,6058.8335,7549.6553,6383.764,13940.359,3195.126,15735.336,10332.577,7436.4775,2617.8652,4563.0156,16877.164,4204.64,2066.3481,17336.977,3476.2705,903.1156,9308.015,14154.058,11682.189,14809.332,16326.511,17755.36
5046,NA,12894.576,19851.107,8576.284,6614.829,7643.9565,21051.896,25298.73,6567.9443,21939.91,17447.666,8935.703,34230.414,18319.75,38536.98,25482.686,42192.78,26239.727,7188.4287,24023.66,10629.7295,11127.475,8600.742,21553.775,24654.299,5869.7754,22942.057,6705.564,21208.496,27308.918,23348.115,9506.281,24052.166,6049.9424,9793.428,8650.615,42283.883,9865.834,41303.414,34703.742,10997.94,17756.684,19132.043,28446.67,5644.1274,18164.928,20742.27,17929.666,22202.895,41815.54,51474.97,43840.78,22275.113,20243.031,21541.686
5058,NA,20108.035,0,18655.178,16638.482,13754.741,0,0,16114.879,0,0,17572.086,0,0,0,0,0,31453.4,16681.408,0,12724.66,17501.635,16272.178,0,0,14308.665,25032.994,13982.226,0,33737.29,0,11810.932,33808.63,11974.077,14185.771,13237.008,0,0,0,0,15390.859,0,0,30849.326,11588.258,0,29026.639,0,0,0,0,0,29176.316,26769.639,23872.6
5056,960,2835.165,30062.887,2054.7666,1788.0361,1967.1208,44026.78,36532.664,2386.734,32912.74,26762.535,1352.1707,104417.47,30000.436,76643.07,35472.7,68970.05,9014.905,855.50024,42166.297,2081.6184,1584.6901,2090.2258,30145.371,36121.477,0,7422.449,886.70215,31613.248,7048.7017,42275.6,957.76575,9652.5625,0,1792.6454,0,65442.62,40153.555,78240.65,73596.66,2003.676,27640.322,34764.78,8323.581,0,28939.344,7030.206,36672.69,40885.85,70974.37,81489.016,83397.57,7713.3867,6529.214,8208.609
5004,NA,6078.451,3918.8804,18138.525,3119.5986,3625.394,8681.241,4188.9614,3439.7515,3680.7747,2707.7002,13108.314,11633.424,3686.1353,3226.2485,3634.9917,5904.2627,14203.263,3551.6514,4126.396,7631.0986,15589.962,5313.098,2097.6108,4608.864,7338.7935,13154.1455,2241.2976,2452.3352,16533.635,6443.8174,6638.4795,9937.545,8121.459,7126.4844,9076.737,6151.7583,2252.17,4551.0645,8241.722,6340.3784,4219.3545,1573.1721,15706.283,12007.881,792.01355,20282.32,4672.005,5845.794,9670.818,6240.621,6082.198,24492.596,36700.613,13895.234
5172,967,4036.8115,15822.327,2660.2854,899.9232,988.71497,22055.508,18640.598,2569.0928,21977.355,11358.978,3412.6135,102207.94,16933.273,55726.305,23251.926,54697.2,14238.14,1971.7561,5788.5195,2314.082,1016.9723,3166.8074,20764.75,17561.777,1115.1606,9985.023,945.10974,8892.403,9277.844,30848.133,2945.2542,11069.291,1659.5432,3275.413,1179.0511,73416.01,28772.31,71826.22,88087.945,1238.2542,19021.934,20401.637,13934.062,1022.1564,16578.814,9546.832,15533.595,29256.672,85426.84,79447.375,94367.23,6489.295,10577.245,10795.102
5070,960,6151.4746,43938.57,6269.2393,4466.1846,5055.624,65957.35,57357.145,7113.9097,51445.65,42882.344,6881.046,109242.11,51854.98,59012.547,61421.066,71169.95,13484.326,6479.5156,60507.477,6674.444,6789.954,9151.348,42289.832,41847.133,4916.425,18780.62,3077.0386,52118.562,10651.398,64183.344,6182.078,21042.988,6231.645,5979.084,3211.1099,72764.06,54914.8,84590.99,82425.625,5657.4297,35423.25,53323.75,19516.664,1357.3867,48109.125,10857.75,41351.203,59681.53,104151.27,61656.457,63976.836,9532.832,17281.686,19777.777
5061,959,24769.893,2218.112,19268.018,14583.644,17622.574,2781.3308,3590.7075,22031.145,1129.1377,1021.76965,21910.9,8296.117,645.00964,6915.1636,2364.0881,5841.9604,71461.28,20277.004,1431.9277,19798.219,23656.695,22503.633,901.30695,2525.914,16616.213,68778.68,17698,1725.1158,69533.16,0,24053.695,68771.6,16407.396,25205.2,17928.012,4437.7085,1251.3196,3450.168,6205.2046,22019.46,0,0,65538.92,14138.8,602.73816,64492.293,636.76044,920.3398,1417.2622,7200.065,3307.3784,61076.21,62462.855,61288.047
5071,962,0,380773.5,0,0,0,486720.34,448218.4,0,397410.78,345886.12,0,1262636.5,384723.16,965652.06,445748.56,846187.3,18853.713,0,393438.06,0,0,0,380269.53,435987.2,0,13492.766,0,364699.6,16607.75,474581.34,0,17059.162,0,0,0,881891.94,474995.47,826673.75,941549.5,0,336266.5,391735.34,19762.775,0,345425.88,0,414683.84,441749.44,869704.6,898553,1041622.9,0,20239.43,0
5067,954,6131.268,19344.715,3625.766,2266.7031,3059.8218,34402.86,27290.129,4550.4707,36137.12,19386.074,2952.7925,85850.055,23092.113,66376.37,28402.613,55271.824,11498.604,1150.4493,25768.51,5290.055,4644.679,6322.0483,22699.895,40064.574,1171.8812,11225.385,3286.6016,23378.627,12649.47,38650.887,3958.1064,11445.575,1420.8346,3966.963,2225.1116,51917.29,40676.555,53680.29,81589.31,5392.3496,20097.975,25137.383,11221.554,1952.7485,21968.016,12080.395,23532.078,25812.129,65107.17,41816.543,71692.72,11091.475,15759.7295,3397.8003
5082,952,0,15529.251,0,0,0,12978.178,12881.273,0,14042.594,12560.642,0,36864.137,16057.99,23947.168,16412.771,22286.824,2919.42,0,11519.793,0,0,0,13571.131,18023.164,0,1945.4602,0,10968.98,2186.6294,17342.008,0,964.29456,0,0,0,23916.129,17645.098,27889.143,37021.547,0,13839.018,12265.665,2920.1528,0,10980.732,1017.6986,13144.039,15160.009,32026.006,34898.047,18532.621,2198.502,1047.689,2613.3345
5072,961,11712.917,0,10521.146,8244.774,8028.8677,0,0,11976.434,0,0,10393.395,0,0,0,0,0,26513.184,9120.334,0,10009.831,11659.764,10970.992,0,0,8925.404,26917.252,9062.245,0,28633.322,0,8358.438,29936.5,8585.635,10473.064,8962.566,0,0,0,0,10913.7,0,0,34053.46,7664.4326,0,29976.088,0,0,0,0,0,26725.75,26395.5,26442.193
5051,NA,1865.1309,10327.3955,0,0,0,13654.505,11262.231,969.23224,7984.4775,8851.319,0,34901.637,11165.426,10437.135,13132.756,28629.105,7128.915,1225.4603,12372.225,885.6709,1929.704,1044.623,7419.8833,12936.646,1033.3674,2032.6387,0,12717.999,5867.2827,8970.326,0,7111.484,0,0,870.0681,31995.531,6752.0024,22049.389,26244.086,0,4617.668,7264.075,4547.0293,0,13038.089,4332.1865,10343.98,4263.503,26523.348,16833.555,30073.836,3421.9854,2743.2825,2761.9875
5060,NA,3159.5461,5071.211,6160.2363,3624.647,4318.0503,2288.0042,4073.8025,3519.0823,5066.8438,0,5051.7065,5640.238,1639.1069,9872.158,5293.2075,0,21002.344,7081.9014,6886.1533,6282.65,5706.4966,6561.256,1061.9548,5096.1206,8326.211,14524.208,5431.81,867.1749,15756.867,2163.6821,5567.611,14922.531,8092.9854,12670.91,8656.669,7559.6055,10334.078,4405.2305,4528.1523,7832.921,945.88855,7510.039,19971.812,2927.4531,1415.1808,33597.42,6463.623,2798.211,10692.325,3663.9043,5989.133,14795.713,21847.043,16705.143
5083,962,889.4459,36379.465,0,0,0,49550.023,45784.04,934.19714,42312.902,29262.13,0,175640.17,34327.5,137419.94,41871.6,119542.164,3357.4355,0,37324.53,0,0,0,33513.375,37282.13,0,3490.7734,0,29507.715,3242.532,46897.527,0,1791.6841,0,0,0,107796.234,47537.508,114708.17,125910.77,0,31619.719,35544.17,2039.3345,0,31906.098,3749.771,44754.484,48518.03,123828.73,111511.484,150249.84,0,1701.8945,1462.376
5076,NA,14255.353,0,12815.689,10282.653,11801.502,0,0,13091.727,0,0,14591.023,0,0,0,0,0,23629.89,12267.543,0,14349.482,13031.809,13605.254,0,0,12031.449,29606.537,11775.3545,0,26358.799,0,12699.207,31165.102,8651.59,15110.133,9297.415,0,0,0,0,14673.465,0,0,25866.473,9808.24,0,26058.244,0,0,0,0,0,30664.309,23103.111,25994.873
4838,NA,47566.934,2106.073,48234.984,36514.7,37631.9,8133.177,14029.569,64047.652,12170.93,5470.105,57705.86,35702.965,2687.2104,30196.562,14471.142,35084.03,157662.9,44391.984,12118.873,42793.2,49827.887,43615.01,5178.3926,3300.671,53058.492,106959.305,42930.414,3982.8342,123083.2,5465.6226,24525.61,143714.28,36715.938,43719.402,38278.633,30250.094,10891.522,24804.23,21428.38,44314.516,3379.368,13727.224,184226.62,33918.25,4534.552,169444.88,4388.1665,12880.242,22752.111,6664.555,15658.782,125705.445,130748.88,131512.38
5091,971,38996.734,62258.645,27458.326,25624.062,31896.65,75814.77,74049.7,38774.055,75161.62,59934.383,32733.047,238323.64,55784.49,178326.14,87437.95,173009.55,95706.086,32564.96,66628.484,40420.598,35463.74,40538.047,61835.426,81556.23,29896.816,103362.29,28491.785,53252.08,95424.625,82236.51,38461.16,98642.734,29790.717,42219.508,28961.754,171514.28,88334.734,170954.39,196672.02,36222.066,57876.297,67700.12,96946.914,26255.336,53738.43,99883.22,72715.586,82380.555,168450.67,181045.86,214532.83,97218.15,106082.81,89382.99
5108,NA,3745.7285,28031.008,3124.7988,1164.2493,1368.9626,32880.58,35538.383,3404.5542,32757.54,24778.803,1510.4504,75345.27,26133.613,62916,34809.074,58110.957,5142.6167,0,31436.545,2662.3674,2096.4172,2177.4087,31251.105,32539.555,1189.8405,7571.4824,1938.6938,26849.39,4768.808,37092.137,1095.385,7043.34,2166.781,2152.2642,1140.4921,62680.066,35701.504,53605.12,54485.535,2390.5952,27180.22,31120.69,7637.0415,950.62463,31106.64,5929.8447,34131.56,33939.156,61390.98,63810.137,65946.01,5650.1055,5673.9683000000005,1223.788
5137,957,19189.125,2727.689,17477.758,10042.601,7864.166,5608.067,15315.573,4961.8574,9811.978,4656.7803,9821.178,5247.108,4499.116,12693.983,17791.07,12193.75,28288.871,8079.2866,10130.115,4830.491,14181.233,10335.914,8349.558,16063.855,8766.29,41908.652,1951.4037,2547.08,28854.03,10629.13,14172.131,52412.086,12626.822,10743.268,14549.164,10465.21,20635.154,17602.102,24346.713,17522.998,9671.53,18812.639,37003.633,8221.554,4931.365,54138.516,20924.87,7926.3135,30010.887,29465.225,36867.812,45717.777,49880.004,52935.34
4956,NA,12159.681,4733.0586,16529.213,5797.5874,5447.54,5928.633,5205.351,5711.466,2647.399,1645.724,7168.5483,17405.365,956.26624,11889.793,4414.885,12023.738,26282.059,7693.8945,4303.188,10521.211,16804.23,13382.789,1962.1753,1514.7903,9940.782,23792.377,12747.244,1745.7444,33631.32,7794.0425,18146.957,33890.992,7087.867,9534.087,7364.798,16088.608,4496.526,12697.965,12794.086,15285.27,1374.2417,1103.0815,51914.004,8125.75,1481.4757,39683.387,4134.528,3428.3306,13251.641,10945.737,13567.221,32761.785,35782.48,36969.008
5206,965,902.4801,4571.0537,0,0,0,2155.3364,2073.71,0,3182.934,5121.814,0,12644.738,4544.952,13821.616,2140.4214,15217.609,1851.4646,0,1239.8236,0,819.95465,0,1705.2919,4171.533,0,917.6099,0,1574.0093,2487.5774,3807.7488,0,1965.1357,0,0,0,13673.05,5166.4575,11593.243,8048.3115,0,0,1178.425,1414.3258,0,3876.3083,0,2882.7085,3540.0964,11008.443,13258.482,6018.5054,2015.0972,934.68994,0
5129,NA,0,14264.345,0,0,0,14064.322,16728.012,0,14105.985,12521.5,0,52616.836,15230.625,40947.99,16547.566,37427.418,0,0,15052.669,0,0,0,13633.567,16758.29,0,0,0,13222.355,0,15870.98,0,0,0,0,0,40767.59,17795.383,35524.152,38419.723,0,14297.464,16601.514,0,0,13337.313,0,15842.145,14163.148,34632.6,37445.945,43489.375,0,0,0
5138,NA,63175.168,43363.48,70085.57,48850.08,29290.37,37464.02,52443.195,84753.07,42436.594,45873.89,31662.168,0,29779.783,0,35782.95,0,0,61816.984,41924.902,75536.69,35935.67,60105.32,44787.723,49926.098,51901.39,0,32330.47,26599.574,0,51393.516,80197.13,0,32562.15,68743.336,69508.36,0,53157.133,0,0,36288.45,27398.193,41388,0,50622.85,44634.03,0,41513.242,34954.254,0,0,0,0,0,0
5118,NA,3310.913,19196.992,2233.3452,1859.978,3789.03,24829.137,25492.16,2832.2302,18002.172,17547.684,1751.5681,75195.88,16986.662,59435.75,26384.994,55002.297,7491.418,2184.197,24378.312,3113.478,5439.852,6701.6914,19993.697,25696.455,2994.1472,7425.494,842.0226,17440.984,8062.0093,27720.156,2852.3853,19215.11,1069.7651,1840.8584,2913.5789,58763.35,26776.139,59801.434,69813.64,2271.88,19566.754,21620.793,15209.271,825.63983,19379.98,19094.768,15285.818,23098.05,62752.996,60939.26,68363.17,17806.95,15275.219,16209.477
5154,963,0,7983.0273,0,0,0,5665.243,6064.0894,0,7487.9746,6216.621,0,16185.1,4750.087,13565.418,6839.79,12670.497,1070.5884,0,6820.731,0,0,0,4546.049,6467.2783,0,867.6101,0,6402.7104,1149.3069,7263.265,0,0,0,0,0,14502.345,6408.828,10810.98,8864.541,0,3452.0566,4534.0483,1082.4147,0,3473.1716,0,5318.004,6758.772,7804.631,14785.252,14415.511,0,0,0
5147,970,17803.75,13198.892,18920.203,11395.118,12140.6875,9519.947,9752.086,16440.445,6776.0205,5381.1064,14939.379,22092.082,5505.1763,13306.115,10676.429,12745.828,52286.14,20001.527,14368.857,11769.718,14624.717,14257.638,7184.197,10315.828,11128.627,47139.26,14183.777,6422.7256,49351.35,6979.4087,14234.485,55459.234,14414.122,15196.699,23224.691,19238.516,12171.915,9092.192,18681.742,13456.212,5495.835,15400.623,79431.984,10107.286,7219.1094,55412.07,6017.498,8716.754,20947.107,17636.004,24530.965,55409.67,58099.824,54568.18
5156,969,0,5494.704,0,0,0,9288.692,10881.241,0,10167.062,3868.6177,0,13233.76,3859.1045,12869.2705,10211.129,16380.343,0,0,5504.405,0,0,0,4751.9517,10323.917,0,0,0,4731.717,0,10981.611,0,0,0,0,0,14645.202,10419.102,10430.055,15581.386,0,5639.4155,4901.7393,0,0,3513.4614,0,6852.5967,7684.9717,13857.776,12763.178,14184.117,0,0,0
5183,NA,5609.5645,11341.617,5576.2188,3908.269,5247.5703,14943.409,8517.272,6647.7856,10847.306,10803.803,4813.8477,46217.145,7461.107,19496.736,13761.65,35903.156,23992.186,2834.1858,12241.091,6013.2964,6214.8086,8849.602,11357.172,15779.87,2589.9712,25344.125,4344.2,10497.166,21087.502,17329.938,7131.6436,22266.572,5246.1206,4969.8516,4439.9253,39631.305,21120.004,36031.62,39094.586,7229.871,12410.191,15817.84,15653.613,2898.9143,13115.7,30663.713,18360.422,16782.459,35427.797,28613.816,41434.996,23822.459,25265.945,16095.726
5157,NA,7791.128,1853.5437,8081.244,4800.986,4075.9785,3077.6895,1512.4158,5095.6206,1687.4304,1938.7483,6347.7266,7693.718,0,3364.5586,3752.89,6406.8154,11141.888,13863.477,4025.428,5027.534,6922.1006,7228.6562,950.9824,3645.982,3995.345,18834.098,4764.0244,0,19455.453,2862.468,8567.739,18509.232,6264.547,7458.1963,6306.7217,6255.728,4339.874,2712.6433,5107.6187,6452.566,0,3365.2988,23294.424,4177.698,694.4361,17762.248,2884.9888,2007.5613,6189.9976,3529.2234,3180.2043,19947.188,20471.2,33380.664
5252,965,1310.1748,12096.744,878.7937,0,0,13416.582,20798.828,1186.468,13882.0625,12080.269,1593.7363,13540.365,12058.818,16211.853,17303.715,15988.441,2118.4272,0,10566.582,0,856.4962,843.6111,10059.124,12394.326,0,1101.573,0,9418.172,2965.3516,13425.785,0,1305.7,0,0,0,19861.713,14084.428,14663.685,13266.975,1363.2478,7818.076,9985.037,946.41724,0,11171.194,3856.6118,8502.626,14135.041,19655.148,17127.535,17351.012,1475.0164,802.76855,809.5846
5179,NA,10487.957,1374.6129,8018.6104,5032.821,2699.4497,3166.9617,4767.465,13083.096,3095.1658,4365.8687,4004.817,0,1818.1187,0,0,0,0,7493.1597,2371.1418,9675.605,5127.844,9187.344,4654.6104,6091.959,4946.075,0,2523.5332,576.5864,0,3248.596,11793.666,0,1225.9297,9055.816,7380.352,0,4550.03,0,0,5110.3374,0,0,0,3759.684,4290.9014,0,2255.7393,817.10974,0,0,0,0,0,0
5200,980,5680.333,0,1192.7007,1809.1971,3120.8472,0,0,4121.844,625.2448,0,2487.771,6149.6567,0,4965.886,0,1647.8995,18235.049,841.10596,0,3072.4604,3848.318,4439.174,0,866.39136,0,13735.067,0,0,15162.834,0,1964.241,19687.756,1958.2795,1277.8684,0,3332.4612,0,1560.2283,1467.7031,1744.019,0,0,10557.006,1963.5693,0,8323.743,0,0,1773.3477,3916.9753,2956.2605,12302.753,11157.566,14147.414
5198,974,0,113097.7,0,0,0,147112.7,130346.27,0,88493.18,67630.945,0,414413.2,107389.15,338718.84,129698.33,336214.03,2474.2212,0,122458.05,0,0,0,106493.234,137222.81,0,951.07886,0,94855.625,3442.28,146094.77,0,2178.7334,0,0,0,377316.16,155878.48,335068.28,412009.4,0,80919.77,109681.93,0,0,98776.3,2513.956,141271.6,165183.3,375872.38,389326.3,483073.28,2554.0984,1258.0901,1898.6405
5208,974,0,501688.8,0,0,0,602078.3,484349.06,0,561771.9,417424.53,0,1310018.8,474907.75,1154578.9,587167.56,1159210.4,0,0,463454.34,0,0,0,437537.75,571681.9,0,8513.346,0,402597.97,0,555950.4,0,0,0,0,0,1258913.2,557768.25,1074912.1,1312909.2,0,384243.6,409489.25,0,0,404524.53,0,461190.47,495798.6,1078075.8,1077467,1368140.2,0,0,0
5207,NA,43893.875,39084.445,27457.26,23490.473,29085.73,41375.17,39469.82,42040.824,47240.695,32950.945,37079.848,85494.79,38299.652,85247.58,39722.523,83770.35,75633.48,31337.719,36764.594,30287.768,31061.629,35881.51,32549.8,35474.8,25968.568,83446.805,27475.01,26660.594,86431.06,39645.03,33642.156,78387.836,23244.469,30724.217,25823.08,75982.84,36844.332,71393.016,72892.42,29923.516,25260.238,27618.1,65608.836,26450.709,27492.906,68567.195,30689.67,40433.49,62699.195,68669.28,68873.96,63668.844,58838.176,62089.34
5218,974,0,6674.5376,0,0,0,9663.972,9113.305,0,8698.384,5952.8086,0,23600.29,9332.309,19986.766,4326.3296,21037.773,0,0,9775.966,0,0,0,8299.658,9805.578,0,0,0,6739.572,0,8950.361,0,0,0,0,0,24379,11064.746,19034.896,23459.182,0,6964.771,7571.622,0,0,5500.3135,0,2946.1309,7850.785,26021.018,28528.129,26807.963,0,0,0
5217,NA,881.1964,16174.453,0,0,0,21149.373,15677.511,1005.0707,18537.322,14664.35,0,37224.418,13715.083,34004.26,19465,31643.598,3507.0298,0,15182.6,0,0,0,13120.38,15296.833,0,5061.732,0,14922.94,2889.4773,19062.604,0,7845.6904,0,0,0,33627.95,15391.336,30863.602,30997.988,0,15389.184,12351.611,2485.745,0,13667.924,4920.714,17711.125,18958.541,35531.754,35783.453,36166.13,3054.8135,4927.297,5035.5347
5227,969,2320.183,17437.291,0,0,0,21829.426,22215.055,975.0955,23252.584,19010.588,917.3569,49265.93,18196.158,39903.914,22953.037,41992.84,4659.172,0,18467.9,0,0,0,15080.781,21060.992,0,3605.8267,0,16843.1,4056.5952,21995.943,0,4026.622,0,0,0,40662.72,23076.445,43913.79,44778.633,0,16028.607,17538.934,6310.6846,0,15621.999,3457.9807,18617.043,21874.342,41461.418,40675.754,41095.105,5083.5435,3261.0352,4881.1455
5233,972,23179.809,12205.509,13611.734,12460.887,13325.369,16259.972,15212.312,23317.637,15993.225,11493.981,16823.006,32412.785,11036.826,22196.186,16352.627,27454.016,54905.54,18408.986,14576.597,19850.525,16892.22,24089.357,14451.235,12279.832,16871.363,36807.297,17550.793,9686.238,41436.11,9910.369,18345.48,57004.24,21553.074,22968.947,13855.578,24522.857,15596.8955,16518.846,23644.707,15148.946,7767.5654,12216.808,40496.367,18107.668,10797.727,49471.574,9889.916,7985.241,30470.633,33212.31,28117.8,39226.027,30180.14,37539.29
5220,974,0,5995.883,0,0,0,7932.2095,4874.076,0,6101.876,5120.793,0,23065.18,6141.5273,17875.95,2402.4648,16140.58,0,0,7239.585,0,0,0,4690.151,7668.2236,0,0,0,4376.7227,0,6380.3394,0,0,0,0,0,21994.322,6557.252,17392.943,22576.064,0,5363.622,5340.24,0,0,5416.1807,0,6657.7114,6671.951,19176.543,18520.062,22590.48,0,0,0
5211,974,0,11128.144,0,0,0,11005.8955,8452.712,0,11463.438,11724.687,0,8617.577,11887.2,6775.208,10696.458,8812.351,0,0,10595.021,0,0,0,11298.873,8761.192,0,0,0,8519.888,0,12193.901,0,0,0,0,0,12180.948,12037.107,9362.924,8706.701,0,10778.532,10388.338,0,0,13770.806,0,7651.8203,10877.403,7943.666,9507.084,8646.305,0,0,0
5201,NA,0,40935.8,0,0,0,49947.457,41092.773,0,40310.402,36618.477,0,60636.54,43360.105,47620.832,44140.043,53801.777,872.4233,0,58183.797,0,0,0,48514.754,44962.76,0,1283.0657,0,52664.56,818.7141,49675.332,0,0,0,0,0,77151.7,61712.875,70780.35,72490.195,0,72441.18,73016.73,0,0,71764.484,1283.7682,95960.04,62128.695,101615.734,100712.93,118518.305,0,983.3876,0
5242,970,12316.559,5119.1094,11402.299,7231.423,5778.534,3238.5945,3616.566,10159.161,1790.8627,2051.5466,7112.21,4917.8574,2424.6514,3127.639,2917.2078,3969.7607,23603.078,8258.656,6414.148,6588.195,8832.633,7403.118,1588.9009,3990.1523,6277.3457,11272.736,7126.1807,531.0035,26778.262,0,7493.4346,19782.967,5974.0083,6450.538,10203.086,2998.3213,2586.2048,922.1068,2339.812,6633.8306,0,5144.4287,10552.097,3260.901,1693.5039,18530.484,602.696,1776.8992,4230.0024,3730.8755,1653.3137,15959.043,12071.993,13930.988
5235,976,37155.836,180553.16,24165.37,22298.842,25236.875,170459.34,185316.83,32375.297,206511.98,149632.39,28927.926,431621.28,147108.36,365355.72,197379.64,381225.38,82886.96,22744.684,183279.75,27233.234,34056.074,28887.459,150331.08,194401.53,23755.744,65120,25035.484,136009.33,66416.53,214302.48,28272.738,66140.66,22604.396,30868.146,28595.96,437442.72,211395.39,362083.2,427339.47,23982.312,155897.86,172562.64,71798.2,21616.69,144582.12,78925.02,181688.28,217988.31,365673.78,376288.62,438887.62,78663.47,69925.56,76886.664
5234,NA,6435.6973,29162.078,3645.8416,3076.1787,3700.294,33390.793,32787.734,6434.29,37313.9,24375.459,4651.2285,73970.51,21071.2,68192.13,30417.826,71599.37,13080.6,3574.8203,28934.297,3758.73,4701.661,3440.4585,25603.182,35058.73,2705.8198,12486.177,2466.3706,21547.43,12410.858,34419.316,5084.3823,12895.7,2348.0166,4525.3086,4097.0396,70178.984,34200.42,66440.56,68780.18,4851.5596,24943.307,27126.066,10701.06,2055.7114,25208.762,12399.721,29401.896,36201.812,53001.574,66026.76,72586.87,11590.737,9569.364,10403.123
5277,978,13997.27,5068.6943,11499.846,4068.9116,8668.174,5527.299,4025.553,5776.994,6459.601,3257.2495,8833.507,20175.055,2253.374,13188.479,4633.391,12395.034,29620.379,12481.458,4819.582,7579.3545,13189.08,8347.144,3052.5923,5563.742,6216.034,25861.912,6520.6353,879.9213,34005.18,4858.0557,10793.486,37203.945,4971.5557,12522.546,13807.646,15316.327,5171.6846,15132.429,15021.752,11114.22,855.82117,5999.035,19038.93,3497.0054,1250.9119,34161.652,4500.576,4925.126,12056.875,11713.277,13177.382,33467.273,20681.986,23256.518
5290,NA,47390.82,26121.922,51288.938,45557.535,45966.977,22808.518,16355.146,32338.043,24049.637,20529.488,32395.494,4747.6104,16511.645,21122.145,24298.664,10986.211,45761.152,59477.96,25198.092,56386.82,43200.617,48124.383,19776.32,25880.488,42996.156,57018.26,49418.418,11491.755,38309.594,25616.021,57129.125,54514.508,49576.477,69442.75,66535.6,13955.584,35529.344,21064.988,17298.252,50264.383,16076.207,34452.625,62648.02,54433.125,17886.379,80542.445,26823.828,30314.621,6732.2188,11815.814,3535.957,72017.42,76108.59,73192.484
5279,NA,389980.8,273722.25,490174.9,332292.44,346740.66,258739.45,193531.23,221518.75,249364.38,202479.12,222857.25,482584.7,167844.2,418619.03,339601.06,266960.28,867339.2,438813.78,342234.16,459546.94,482706.56,371124.9,191535.75,283527.72,398696.72,681346.25,393239.25,160612.62,691679.7,308825.3,424067.06,1049778.1,415654.25,611941.8,526828.1,404105.6,473871.22,394363.8,545232.4,386403.47,227233.9,450746.6,1235608,453120.84,210723.27,1520473.9,454263.38,425272.28,585388.6,431735.78,658942.56,1463211.5,1674386.6,1425981.8
5262,NA,10406.11,0,9119.103,8384.643,9721.459,0,0,7745.7285,616.07806,945.1328,5691.2207,0,0,0,0,0,4366.923,9302.86,0,11018.9,8531.744,8956.182,0,0,9387.66,11180.079,12535.68,0,4505.5884,0,12360.711,14492.606,8983.299,10144.063,7442.5186,810.98035,0,0,0,10176.617,0,0,11974.131,10303.746,0,10246.741,0,0,0,0,0,9189.315,10502.929,12667.396
5283,NA,5863.6426,0,5764.8223,1915.7886,1442.0977,938.0268,1388.7786,1927.6199,1650.4789,0,2051.0513,2444.0093,0,1480.7087,1152.8224,1397.322,27087.81,5581.1333,0,3832.4543,3611.3022,4393.1777,0,1651.4111,2205.2573,15246.256,853.4192,0,16435.328,1430.0686,4124.025,17890.656,1856.7332,5049.3096,5305.2803,2179.5667,954.4457,1990.3586,1762.815,4495.4272,0,1016.7725,20926.828,1251.5659,0,23665.979,1327.178,1293.0538,1029.0182,1525.8209,1500.1564,22461.566,30865.62,19601.123
